Post.id,Post.blog_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword,
,136,憧れる食べ物,,,女の子が憧れるおやつウエディングケーキ！いや、おやつではありませんな。ありゃアニバーサリーケーキやって。でもウエディングケーキみたいな白くてキレイなデコレーションが沢山ついてるケーキがおやつとして食べられたら、最高だよね！私、3回くらい結婚式に出席したはずやのに、ウエディングケーキの思い出がほぼない！さきの2回はもう10年以上も前のことだから思い出に残ってないのかもしれん。いや、でもなんか切ったようなただ小っちゃかった気がするわー。一番新しい結婚式では、お定まりのケーキ入刀がなかった！結婚式が終わったあとに気づいて、何だかちょっとショック。あー、めっちゃいい撮影のタイミングだと思ってずっと待ってたのにー！さっさと結婚式が済んでしまって、ケーキ入刀がなかったことにも気づかずボケッとしてる間に終わってしまった。新郎が超キレイやったからなー、見惚れちゃったｗでもいまの結婚式って、そんなもんなのかなあ。ずっと前に出た親戚の結婚式、なんか切ったようなっていう感じヤツ、あれも少人数の結婚式だからそんなに大きなケーキがいらなかったってのはわかるんやけど、でもなんかさびしい。やっぱり3段くらいあるウエディングケーキを切ってほしいなあ。いまってケーキカットあっても一段で、普通より2倍くらいデカいかなって感じのものしかないやろ。ああーん、理想と現実の差が！甘党の私としては、ケーキは結婚式に必須のアイテム！ただのデザート以上の力を持っていると信じている！そりゃ、ケーキ入刀が夫婦の初めての共同作業じゃないことが今の世の中ほとんどだということはわかっとる！それでも、ウエディングケーキは輝かしき結婚披露宴のシンボルだと思うんよ。そないに言うなら自分の結婚式で3段なり5段なりのケーキ入刀をやれやって言われるけど、自分には結婚の予定がないから言うとるんやないかい！ま、他人の結婚式にとやかく言う筋合いもないけどな。いま同僚に聞いたら、ウエディングケーキ入刀はやると思うというかんばしき返事をもらった。よし！しかし二次会だけにしか呼ばれんかったら意味ないな。いや、同僚やから呼んでくれるはず！こんなにケーキ好きならパティシエにでもなっとったら良かったかな。でも多くの子供が勘違いしているように、パティシエになってもケーキを腹いっぱい食べられることはあんまりないんだろうな。食べたくても、体形が気になってあんまり食べたくないかもしれないし、第一そんなに甘い匂いに囲まれていたら胸焼けになってしまう。パティシエの仕事だって手が荒れるし力も使うし、思ったより甘くないんやろうな。あ、いま上手いこと言った？いやいや、こんな結婚だのパティシエだの夢みたいなことばかりパソコンに綴ってないで、仕事せなあかんて。オシャレで可愛いプチギフト、こちらで激安通販しましょう！お祝い事の引き出物やキャンペーンでのプレゼントに。ウェルカムオブジェにもなるプチギフトや名前が入れられるプチギフトなど、ユニークで素敵なグッズが盛りだくさん！,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,158,生ごみの処理,,,生ごみを埋める穴があるといいなあと思い庭に大きな穴を掘っていると、固いものに当たりました。割と浅いところにあったのは金属製の物体。ものすごく重くて、とても人間では持ちあげられないので横浜の不用品回収に連絡。割とすぐに業者さんが来てくれて、作業はすぐに始まりました。これだけ重いのは初めてだし、まさか不発弾じゃねえだろうな？と父が冗談を言うと業者さんが青ざめた。万が一のため警察に来てもらった結果、やはり不発弾でした。かてーなー！なんてスコップでガンガンぶっ叩いていたのを思い出すとぞっとしますよ…。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,212,横浜に済んでいる,,,横浜に住んでいると、ついついリア充オーラにのまれて物を買いこむから横浜の不用品回収にはお世話になってます。２メートルくらいあるタヌキの置物や第１６代目ぶら下がり健康機も、先日粗大ゴミとして不用品回収業者さんに持って行ってもらいました。他の不用品回収業者と比べてかなりの格安だったから、これからも不用品を買いこんで回収してもらっちゃおう！見事な手際でエアコンを取り外してもらいました。さすがはエアコン取り外しの鬼と呼ばれた業者さんですね。僕の父は力技でエアコンを取り外そうとして大失敗。エアコンにワイヤーを取りつけ、それを四駆で勢いつけて引っ張ったら壁ごとはがれちゃいました。大穴があいて風通しが良くなったのは良いが、冬は寒い！こんな凡ミスが嫌ならエアコンの取り外しはプロに頼みましょう。マイホームを購入して半年。早くも大阪の不用品回収を呼ぶ必要が出てきました。あれも欲しいこれも欲しいとソファーやベッドを意味もなく買いそろえたものの、家がそこまで広くないことが発覚。玄関のドアを開けるとそこに置ききれない椅子やベッドが積み上げられている状態ですね。それも不用品回収屋に持って行ってもらえれば万事解決なのですが、今度はもうちょっと考えてから買い物することにします。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,54,飲料水,,live,飲み水に困ったらコンビニで水を買っている人や、近所の自販機で水を買っている人はもう時代遅れですよ。これからの水はウォーターサーバーで飲みましょう。会社やご自宅のリビングなどに設置するほか、体力に自信がある人は背負って山登りに行くことも不可能ではありません！命の水は安心でおいしいウォーターサーバーでレッツドリンキングですぞ～。今に始まったことではないですが、給湯器からへんな音が響いてくるんです。お風呂のお湯だって１００℃くらいの熱湯が噴出してきたり、炎がはみ出していたりでそろそろ給湯器も寿命っぽい。しかしいざ買い換えようとしたら専門業者に頼まなくちゃいけないし、お金だって数十万は用意しないと。どこか安くてパロマやリンナイのような有名メーカー品の給湯器を扱っている通販サイト的なところがないものかしら。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,50,夏といえば,,live,夏といえば、バーベキュー(BBQ)・海・川・山が人気です。ロッジに友達・家族などで1泊2日し、夜ご飯は食材持参しBBQ。ロッジの他にホテルに泊まりBBQできるところもあるみたいです。BBQの前にダイビングとか山登りで体を動かし、美味しくBBQを食べるのも良いですね。BBQですが、自然とやっていると食べる側と焼く担当が出てきます。焼く担当は面倒を見るのが好きなタイプでしょう。たまには、焼く担当・食べる担当を交換してあげると喜んでくれるかもしれません。BBQの片付けが大変です。なのでお皿・コップは紙にするとかして片付けを楽にするのも良いです。あ?でも環境には悪化させるもとの第一歩か。じゃあプラスチックのお皿で使い回しが一番かしら。洗い物が増えると大変になるのでBBQの時は考えないといけませんね。ヘラクレスとは昆虫のなかでも力の強い昆虫。昆虫の中の王者のような存在です。そんなヘラクレスはやっぱり金額も王者級！,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,145,勉強しよう,,biyou,勉強は学校に行って授業をして学ぶのが勉強だとかいう人もいるがそれだけが勉強とは限らないと思う。常に日常生活の中にたくさん学ぶことがあると思う。保育園や幼稚園にだって環境はある。初めて親以外の人の所にいって半日を過ごすことは子どもにとって大きな勉強となると思う。それは、初めてやること全てが勉強になると思う。社会人になるとたくさんあると思う。はじめて社会に出て働く、初めての仕事など初めて尽くしがあるから、ものすごく学ぶことが多く疲れも出ると思うがそれだけ学ぶことがあると思う。日常生活でも、前日との違いが分かればそれは学んだから違いがわかる、本を読んだり新聞を見るだけでも勉強は出来る。人間は前に1度行なったことは全て忘れるはずはない、たしかに記憶はないに等しいが身体は覚えているからやったことがあるという感覚になる。それを繰り返して人間は成長していっているのだと思う。勉強は学ぶことは、意識的にしていなくても人が思っているよりも日常生活の中で学ぶことを行っています。人が成長していく為には、多くのことを経験することが人として成長していくのだろうと思った。だから、積極的に多くのことを経験したり学んで成長してほしいと思います。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,117,野菜ジュースについて,,biyou,野菜ジュースを飲んでいる方は、いったいどれだけいるだろうか。サプリメントを飲んでいるという方は多いかもしれないが、野菜ジュースはちょっと、という方がいらっしゃるかもしれない。たしかにサプリメントのほうが確実かもしれないが、サプリメントは気軽に何度もとるものではないし、とれるものではない。一方、野菜ジュースはジュースなのである。飲み物なので、食事の際にも水分補給にも飲むことができる。なによりも、不足しがちなビタミンを手軽に摂取することができるのが、野菜ジュースの強みだろう。１日に必要な野菜を実際に取ろうとすると、とてもじゃないが１日で食べきれないだろうし、食べる時間もないし、用意するお金もない。野菜ジュースならその点手軽に用意することができ、気軽に飲むことができる。野菜ジュースを選ぶには、まずは成分だろう。市販の野菜ジュースは一度熱を通していたりするため、ビタミンCを摂取しにくくなっているものも多い。まずは栄養成分表を見て、いろいろな栄養素が入っているのを選ぶといいだろう。次に見るべきは、やはり味だろう。今の野菜ジュースは随分とおいしくなったが、今でも味に関しては好き嫌いが分かれることだろう。飲みなれていないと苦手に感じるかもしれないが、飲みなれてくるとおいしく感じるだろう。それでもまだ抵抗があるなら、オレンジジュースやアップルジュースなどで割ってしまうというのも手だ。一回当たりの飲める量が減ってしまうかもしれないが、何度も飲んでいれば問題はないだろう。まずは１日コップ１杯を目安に、飲み始めてみてはどうだろうか。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,127,カラオケの食事,,food,カラオケに行くとガチでうまいやつがいて、そういうのがしょっぱなから歌いだすと後がやりづらいんだよな。 いつも遊んでいた大学生の時はボイストレーニングを受けてまで、カラオケのヒーローになりたい奴がいて、こいつの根性はすごかった。 毎週3日は専門学校でプロのコーチにボイストレーニングを頼んでいて、声量が普通の人とは明らかに差があったもん。 本気を出せばガラスのコップが割れるとか言っていたが、たぶんハッタリじゃねえだろう。 今はまだ声がでかいくらいだけど、そのうち音程を完璧にして、もっともっとレベルアップしていく予定らしい。 てっきりプロの歌手を目指そうとしているんかなと思って聞いてみたんだが、歌手ではなくて声優になりたいそうだ。 タメなんだけど、林原めぐみ世代の声優がすごく好きで、ミンキーモモのテープが擦り切れるくらいに 割と最近のところだと茅原みのりや豊崎愛生がお気に入りだそうだが、声優は全くの門外漢な自分には何のことやらわからないよ。 声がでかいとどんな仕事をやっていても得だから、歌手も声優も目指してはいないけれど、ボイストレーニングは受ける価値アリかな。 駅前にこういう専門学校が沢山あって、無くなってしまったのもいくつかあるけど、音楽関係のが多いように思える。 ギターをしょった人も良く見かけるし、バイオリンを持っている人もいたね。 でもさすがにドラムを持ち運んでいる人がいないのはどうしてなんだ？資格を持つことによって、自信がつきますよね。それは、勉強をしたり、努力をしたことによる自信だと思います。パーソナルカラーの資格で輝く自分になります。夢について考えました。自分がやりたいことで 且つ稼げる仕事をしたいと思っていたんです。ニッチな業界で、参入障壁が低くて、初期投資が膨大じゃない仕事。そこで、自分の声を頼りに稼いでいくことに決めて、ボイトレのスクールに通うことに。けっこう毎日楽しいです。ボイストレーニングのスクール。作業療法士は資格を取得しなければなりませんが、資格取得にはより良い教育環境が不可欠。関西で作業療法士を目指すなら、この専門学校でより良い教育を受けてください。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,109,うどんをつくる,,tyuuka,うどんを作るのが好きで、うどん屋を開くことになった。お金は千葉の不動産担保ローンで借りられたので問題なし。問題なのはどこに店を開くかなんですよね。お客さんが全く入らないってのは嫌だけど、多すぎて忙しいのもつらい。ということで、急行の止まらない微妙な駅の商店街に開くことにした。予想通り、忙しさも収入もそこそこという好環境をゲット。担保ローンの借金も順調に返済できているし、これは上手くいったかも。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,106,横浜へ行く,,beer,横浜まで行かなきゃいけないから面倒なんだけど、タイヤのエアーチェックやバッテリー液の補充を無料でしてくれたりして親切なんだよな。俺の車も長く使っているからキズや凹みも多いし、車検ついでに直してもらおうかな。どんな問題が出るのか分からない歯科国家試験は専門学校で勉強するのが無難かな。歯科衛生士国家資格試験の合格率の高さや、卒業後の就職状況から考えても、専門学校は心強いよね。中には卒業してもずっと就職サポートが続く専門学校もあるし、そこまで考えるとすごいお得かも。ボイストレーニング一生ものの仕事にしたくて作業療法士の資格を取得しようという若者に紹介したい専門学校がこちら。まだ作業療法士の資格を持っている人が少ないということもあり、活躍できる医療現場は多いみたいです。神戸、香川や鳥取地方で作業療法士の資格を取るならこの専門学校へ。この資格さえあれば食べていけると思って歯科学校に入学したけれど、素敵な先生がいーっぱい！もう一生この学校で勉強していたいくらいの専門学校で、就職内定率もトップクラス。もちろん歯科の国家試験だって高い合格率を誇っているから、歯科衛生士はついていけば取れる資格ですよ。ボイトレ繊細な技術が求められる歯科技工の専門学校は女性が志すこともあります。人間の体の一部になる人口歯を作るのは一朝一夕では難しい技術。しかしそれを必要としている人を満足させたい、喜ばせたいという気持ちがあるのならここの専門学校に入りましょう。合格率、就職率ともに優秀な学校です。中学のあたりからロボット人間を自称していた親友がロボットの専門学校に行きました。最初は冗談だと思っていたんですが、本当に彼はロボットだったようで、研究材料として解体されたとか。ロボットの専門学校だけあって、学生の研究魂には目を見張るものがあるね。,1,,横浜中華街のおすすめ店,http://www.yoshuhanten.com/ ,1,0,
,185,働く意味,,,働いている人を見ると、自分も仕事しなきゃって気分になってきますよね。 平日の昼間から車を運転して、軍歌を流しつつ何事か大騒ぎしている人たちはいくらもらってるんだろうか。 あれだけの大仕事となると、だれでもいいってわけじゃないだろうし、求人もそんなに出ないだろうな。 忙しければ忙しいほど仕事の充実度もすごい！ ビンボー暇なしともいうが、仕事というのは忙しいうちが華というやつで、仕事が亡くなって暇になる方が不安。 アルバイトをいくつかやってみたけれど、暇なアルバイトというのは得なようでいてちょっと手持無沙汰なときって心がクラクラする。 友人は誰かに雇われるのが嫌で、求人など一瞥もしないような人だった。 お金を貯めて鍼灸マッサージだかをやり始めたけれど、いくら待っても仕事がこないと笑っていたのを覚えている。 ちょっと奥まったところにあるマンションの一室を借りているから、営業活動をしないと話にならん状態。 それでも素晴らしい技術を持っているから、そのうち客は来るのだと豪語。 きっとそのガッツが目に見えない力となって、お客さんを引き寄せてくれるのだろうと納得してしまった。 彼はマッサージ師よりも宗教団体の教祖にでもなった方がいいのではないだろうか。 新興宗教の始まりというのは、わりとそういう東洋医療の先生が多かったりするし、彼には才能もあると思う。専門学校でゲームを学べば、皆から認められる存在になれるかも！？楽でつまらない道より、難しくても好きなことができる道に進むべき！ゲームが好きならこの専門学校でゲームのことを学んで、ゲームのプロとなって世界へ羽ばたきましょう！あなたが作ったゲームが、日本のみならず世界で人気となる日を現実のものとするなら、この専門学校でゲームのことをもっとよく知りましょう。作業療法士の資格をとれば、就職先に困ることはないでしょうが、とるまでが大変なんです！良い学校、良い教師を選ぶのが資格取得への最短距離、それならこの学校で作業療法士を目指してください。,1,,滋賀のアルバイト情報,http://2010-shiga-kyujin.com/?,1,0,
,186,タイムカードを導入,,,機械音痴な店長が加湿器と間違えてタイムカードに水を注いでしまった。バチバチとスパークし、煙を吹き出すタイムカード…。案外乾かせばまだ使えるのでは？という淡い期待もありましたが、全く反応せず完全に沈黙。結局新しいタイムカードの機械が届くまでは私が他のアルバイトのカードを管理していました。皆さんも機械は大切に扱いましょう。飲食でもネットを利用した物でもいいけれど、とにかく会社設立したいんです。男に生まれたのなら、失敗してもいいから会社を建てろというのが僕のパパ上がいつも言っていた口癖です。経営者として失敗したとしても、会社設立をすることで消費者でも雇われリーマンでもない新しい視点が掴めるのが大きいよね。それでもせっかく会社を設立するのなら失敗したくないというのが本音。だったら起業する際に税理士の知り合いでも相談役に付けておくと心強いかもしれないよ。,1,,滋賀のアルバイト情報,http://2010-shiga-kyujin.com/?,1,0,
,219,就業規則,,news,会社には、それぞれ規則や就労の規定があると思います。社労士の立ち会いのもと、作られる場合が多く、これに法って、裁判の時などに進めていきます。最近では海外進出している企業が多いので規則も大切です。ストレスによって鬱になる人もいるそうです。鬱になるほどのストレスを感じたことない私は、よくわかりません。が、いるようなので、企業が大きくなればなるほど、そういった福利厚生みたいなのは必要だと思います。私は、家庭教師です。大学に通って、家庭教師のバイトをしています。もちろん、将来この仕事をしようとは思っていません。塾の講師にもなりたいと思っていませんが、でもこの仕事は楽しいと思っています。担当地区は湘南です。,1,,滋賀のアルバイト情報,http://2010-shiga-kyujin.com/?,1,0,
,104,バイトをサポート,,,学校が全く面白くなくて小学校の終わりくらいから学校に行ってませんでした。それでも高校くらいは卒業しておけと親戚のおじさんがサポート校を紹介してくれたんですよ。人にはそれぞれやりたいことや人生の設計図が違っているわけで、サポート校にはそういう考えの仲間が大勢いましたね。アルバイトをしつつ夢を追っている人だとか、好きなスポーツを頑張りたいという人など、もっと世の中にサポート校の存在が広まれば良いと思っています。ヘイ、メーン！と幼稚園児くらいのガキんちょが話しかけてきましたが、彼はキッズ英会話にでも通っていたのかな？僕も張り合って即席の中国語で応戦するとその子は苦笑いしていましたよ。さすがに本場の中国語の洗礼はきつかったかな？クッククク…。まあ英会話くらいできないとアメリカに侵略された時に困りますからね。よくできた親御さんだ。,1,,滋賀のアルバイト情報,http://2010-shiga-kyujin.com/?,1,0,
,210,不動産会社でバイト,,,不動産は、自分がやりたいと思っても簡単にやれる仕事ではありません。色々資格を取り勉強して学んだ結果、不動産の仕事を継いだり・不動産の仕事につくことができます。必要な資格は、司法書士・不動産鑑定士・管理業務主任者などを含め10種類以上の資格が必要です(・;・) 中でも、不動産鑑定士・土地家屋調査士が難しいと言われています。友達で、不動産を経営しており、あとを継ぐために頑張って資格を取っています！ファイトヽ(;▽｀)/ 資格を取るには、学校に通う・ユーキャンなどの通信で取るなどが必要です。しかし、学校に通うにも通信で習うにも「お金」が必要です！！ お金は、バイトしながらでも、家のお手伝いをし報酬をもらったりして、やりくりしていく必要があります。家のほうで不動産をやっているなら、家で働きつつ学校・通信をやり、わからない所は身近な人間が教えてくれるかもしれないので良い勉強になるかもしれません。バイトなどで稼いでる人は、不動産に近い場所で働きながら色々な知識を学ぶと良いと思います。お家を購入する際は車検なら横浜など見直しましょう！家に入った時の臭い気になりませんか？タバコの脱臭しましょう！不動産選びで失敗したくないホテルで予約してじっくり検討しましょ！売買タワーマンション一発大儲けにでませんか？,1,,滋賀のアルバイト情報,http://2010-shiga-kyujin.com/?,1,0,
