Post.id,Post.genre_id,Post.title,Post.pagename,Post.menu,Post.content,Post.public,Post.public Keyword.id,Keyword.keyword,Keyword.url,Keyword.visible,Arbitrary.keyword
,7,小さくても結婚式を,,,"昔は結婚に憧れを抱く子どもがたくさんいましたが今の時代にそうして憧れを抱く子どもはどれくらいいるのか私はとても心配になってしまいます。なぜならば今の時代は情報があふれ過ぎており子どもが結婚に対して夢見がちにはならないと思っているからです。テレビをつければワイドショーで芸能人の離婚報道が多く取り上げられていますしインターネットのニュースや特集などでも盛んに結婚に対する実態が報道されています。結婚に対して夢見がちでいたところで結婚をすれば結局現実を知るわけですからそうして結婚の実態を知ってしまうのはもしかしたら早いほうが良いのかもしれません。しかしあまりにも早く子どものころから結婚の実態を知ってしまったのではそもそも子どもが結婚に対してあまり乗り気ではなくなってしまうのではないかと余計な心配をしてしまいます。また自分の両親が共働きをしていて夫婦で仲の良いところを目にしていないと結婚に対する理想も抱けないのではないでしょうか？そんな風にどうしても結婚に対して悲観的になってしまうのですが結婚が減れば少子化していくことも必至ですのでそうなってしまわないように世間が変わっていかなければならないと思います。

私も夫も結婚式披露宴にはあまり興味がなく写真だけでいいかなと思っていたのですが私の父の小さくても式披露宴をやって欲しいという声があったのでレストランウェディングを行うことにしました。最初は乗り気でなかったふたり夫にいたっては「お前の父さんが言うから…」と面倒なことは丸投げ状態でしたが誰をご招待するかどういう席順にするかこのシーンのBGMはどうするかなど具体的なことを考えていくうちに段々と準備も楽しくなりました。私は痩せ形で既成のレンタルドレスがフィットせずオーダードレスを購入したのですがその点も楽しくなった一因だったかと思います。デザインにもこだわりを反映でき体型にも完璧に合わせてくれたのがうれしかったです。式場はもともとふたりのお気に入りの有名レストランを選び食事にこだわってメニューを選択制にしました。事前にフルコースでの試食の機会を設けて頂きましたがとてもおいしかったので夫もその頃にはすっかり乗り気になってくれました。40～50名程度の小さなパーティーで余興やイベントも入れずに歓談と食事を楽しむ会としましたがもう３年経った今でも「あのときの食事がいちばんおいしかった！」「アットホームで楽しいパーティーだった」とゲストの方に言ってもらえるのがうれしいです。
",1,,カタログギフトのギフトマン,http://giftman.info/hpgen/HPB/entries/8.html,1,0
,7,引き出物が楽しみです。,,,"先週末親友の結婚式に出席しました。２０代前半まではあまり泣くことのなかった私ですが歳のせいか最近では友人の結婚式の度に泣いてしまいます。今回結婚した友達とは３年前に知り合ったのですがその頃からずっと彼女は早く結婚したいと言い続けてきたので彼女のウェディングドレス姿を見た瞬間とても感動的で式が始まる前から彼女よりも私の方がウルウルしてしまいました。そしてその後も何度か涙する場面があったのですがその中でもすごく印象的だったのは彼女の両親のストーリーでした。彼女が中学生の頃事故でお父さんを亡くしたのですがそれまで両親はとっても仲が良かったそうです。そしてお父さんが亡くなった後もお母さんはどこか旅行に行く度にお父さん宛てのポストカードを毎回出しているほどお父さんの事を愛していて彼女もそういう夫婦になりたいとのことでした。彼女は晩婚と言われる歳での結婚ではありましたが私の周りの友人の中でも１，２位を争う位良い妻母になるんだろうな～となんとなくいつも感じていました。その理由は愛情たっぷりの両親に育てられたからだったんだなぁと妙に納得しこっちまで幸せをもらった結婚式でした。

カリフォルニアに住んでいる従妹の結婚式に招待されました。郊外の牧場でのガーデンウェディングです。いつもの年より暑い日が続いていて日差しも強く少し心配しました。夕方からの開始ですが日本と違って遅くまで明るいのです。日が陰りほんのちょっと涼しくなった頃いよいよセレモニーの開始です。気持ちのいい芝生に並べられた列席者の席。木製のベンチです。手作りのかわいいドアがベンチの向こうにしつらえられています。皆が見守る中愛らしいフラワーガールに先導され父親と花嫁がそのドアから登場。花婿のもとに進みます。讃美歌牧師さんのお話誓いの言葉指輪交換などおごそかに執り行われます。牧師さんのお話もすばらしく花婿のうれしそうな顔が印象的でした。そしてピンクのばらの花びらのシャワーの中ふたりが退場しました。その後は皆自由にワインビールジュースなどとチーズサンドウィッチフルーツスウィーツそれにおしゃべりを楽しみます。今度はテーブル席に異動してパーティが始まります。おいしいお料理ワインおもしろいスピーチ。ケーキカットダンスパーティなど続きます。女のウェディングプランナーが統括。日本のように一斉に何かをするというのではなく皆自由に気ままに楽しんでいます。遠くから来て本当によかったと思いました。
",1,,引き出物もカタログギフト,http://giftman.info/hpgen/HPB/entries/6.html,1,0
,7,引き出物を喜んでくれたかな,,,"結婚式を挙げてからもう一年が経つ。終わってしまえばあっという間だった。でも最高の結婚式だったと思っている。自分たちで色々と作りたいということで招待状や席次表なども全て自分たちで作った。実際に作ってみるとうまくいかず喧嘩することも多かったけど最終的には納得のいくものができた。そして遂に結婚式当日朝起きてみてびっくり。なんと雨。それも結構降っている。なんとか晴れないかなと思いながら式場へ車を走らせた。結婚式場の向かいにあるホテルに車を止めいざ結婚式場へ。でもいざ歩いていこうとすると外が嵐に…。傘をさしても横殴りの雨ではほとんど意味がない。歩きながら何度「これは夢か」と思ったことか。雨風でボロボロになりながらなんとか式場に到着。このまま式が始まると困るなーと思いながら準備をした。時間が経つにつれて少しずつ雨も収まり披露宴の時には雨が上がっていた。ホッとして予定していたバルーンを全員で披露宴会場の噴水池に投げ入れるイベントを実施した。しかしアナウンスで一斉に投げ入れる瞬間絶妙なタイミングで突風が…。投げた風船が戻ってくることもあり焦ったものの皆楽しんでくれたんで結果的に良かったと思っている。色々な意味で印象に残った結婚式だった。


結婚式といえば様々な感動的なイベントがありますが私は何と言っても友人代表スピーチが一番盛り上がります。なぜなら新郎新婦の親しい友人のスピーチではそれぞれの隠されざる歴史を垣間見ることができ楽しい発見ができるひとときであるからです。そんな友人代表スピーチですが一つ気を付けなければいけないことがあります。それは友人代表スピーチの人選です。新郎新婦は自分の親しい友人にスピーチをお願いするわけですがその際に口が軽く常識が無い人を選んでしまうと最悪の場合結婚式場の空気が凍り付いてしまいます。具体的に私が体験したスピーチについて書きたいと思います。私の高校生時代の友人の結婚式でのことでした。スピーチに選ばれたのは当時でもプレイボーイで有名な男性でした。彼は格好良いですが口が軽く少々常識が無い部分があるのでスピーチで何を話すのかヒヤヒヤしていました。開口一番「新郎は熟女が大好きです」。はい会場が凍り付きました。新婦は20代半ばの若者ということもあり新郎は今にも泣き出しそうな表情でした。ここまで過激なスピーチをする人は少ないとは思いますが人選次第でとんでもないことになるのでスピーチをお願いする人は慎重に選びましょう。
",1,,納得できる引き出物,http://giftman.info/hpgen/HPB/entries/6.html,1,0
